LOCATION,UNIQUEID,TREND_Z,TREND_P,TREND_BIN,CATEGORY,PATTERN,PERC_HOT,PERC_COLD,TREND_Z_1,SUM_VALUE,MIN_VALUE,MAX_VALUE,MEAN_VALUE,STD_VALUE,MED_VALUE,END_DATE1_,END_DATE11,END_DATE_1,END_DATE_2,END_DATE_3,END_DATE_4,END_DATE_5,END_DATE_6,END_DATE_7,END_DATE_8,END_DATE_9,END_DAT_10,END_DAT_11,END_DAT_12,END_DAT_13,END_DAT_14,END_DAT_15,END_DAT_16,END_DAT_17,Shape__Are,Shape__Len,GlobalID
61529,61530,-3.848412857,0.000118886,-3,5,Diminishing Hot Spot,100.000000000000000,0,-1.819249714,236.802083213999992,8.825000007950001,18.954166611000002,12.463267537600000,3.092886849510000,11.454166611000000,18.954166611000002,15.422916710399999,17.116666674600001,14.443750043700000,15.604166626900000,16.531250000000000,13.027083396900000,14.756250004000000,11.454166611000000,11.068750004000000,9.420833309490000,8.945833245910000,9.962499916550000,11.245833416800000,9.189583361150000,9.793749928470000,9.439583321410000,11.600000023800000,8.825000007950001,78659776.722699999809265,33978.886845900000480,{72b634ec-3614-4f1f-a9cf-cc41d68902e0}
62124,62125,-3.988355143,6.6533E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,-0.349855714,240.699999611000010,8.904166599110001,19.970833301500001,12.668421032099999,2.995508413390000,11.899999976200000,19.970833301500001,14.799999912600001,17.564583182300002,14.664583305500001,15.412499944400000,15.072916666699999,13.104166666699999,14.633333325400001,11.579166690499999,11.899999976200000,9.822916626930001,9.270833313470000,10.660416722300001,11.083333353200000,8.960416615010001,10.218750000000000,10.341666678599999,12.735416730200001,8.904166599110001,78865778.015599995851517,34050.220012700003281,{24ec0da5-21b4-4138-b781-0e84a6958a42}
62125,62126,-3.988355143,6.6533E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,-0.629740286,237.420754891999991,8.739622619920000,20.096226530300001,12.495829204800000,3.060415979850000,11.726415112300000,20.096226530300001,14.894339687400000,17.403773613700000,14.320754717000000,15.143396269600000,15.060377336900000,13.018867816600000,14.409433958699999,11.449056625400001,11.726415112300000,9.492452882369999,9.011320797900000,10.492452783399999,11.009433944300000,8.809433991050000,10.077358533800000,9.875471672920000,12.390565998100000,8.739622619920000,78796952.707000002264977,34031.892203600000357,{94d5eb69-92b1-4d54-abba-b3af3cf90bdb}
62126,62127,-3.988355143,6.6533E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,-0.909624857,234.602127542000005,8.487233993849999,19.887233937000001,12.347480396900000,3.078237005470000,11.525531910800000,19.887233937000001,14.612765900599999,17.329787193500000,14.117021276599999,15.076595773099999,15.008510650500000,12.946808591800000,14.361702168200001,11.457446849100000,11.525531910800000,9.336170216819999,8.791489357640000,10.338297904799999,10.876595740599999,8.640425580610000,9.885106330219999,9.691489321120001,12.231914844900000,8.487233993849999,78865779.640599995851517,34046.877248099997814,{b11d9f52-3923-4dfa-8c86-60430a9bb856}
62127,62128,-3.988355143,6.6533E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,-0.979596,233.847169696000009,8.556603737600000,19.666037829400000,12.307745773500001,3.081064976420000,11.454716988300000,19.666037829400000,14.500000018000000,17.375471726899999,14.066037753800000,15.250943399800001,15.188679191300000,12.833962278500000,14.247169728499999,11.454716988300000,11.339622677500000,9.220754677390000,8.649056668549999,10.213207496800001,10.752830199500000,8.756603816769999,9.828301807620001,9.583018842730000,12.364150857000000,8.556603737600000,78796952.003900006413460,34028.560455400001956,{258c9a56-4dee-4820-ad64-f021546bede0}
62128,62129,-3.848412857,0.000118886,-3,4,Persistent Hot Spot,100.000000000000000,0,-1.189509429,235.674468649000005,8.714893645429999,19.472340441800000,12.403919402600000,3.042333862720000,11.448936239200000,19.472340441800000,14.451063846000000,17.376595842099999,14.517021341500000,15.357446771999999,15.427659602900000,12.840425552199999,14.455319181400000,11.448936239200000,11.278723473199999,9.487234115600000,8.765957487390001,10.295744693000000,10.900000064900000,8.940425568440000,9.827659586639999,9.687233965450000,12.429787230000001,8.714893645429999,78865779.179700002074242,34043.539986099996895,{aadab7d1-2dd5-499c-9697-528078b63979}
62129,62130,-3.848412857,0.000118886,-3,4,Persistent Hot Spot,100.000000000000000,0,-1.399422857,239.149999874999992,8.890384619050000,20.255769289500002,12.586842098700000,3.111930678100000,11.623076934100000,20.255769289500002,14.301923018200000,17.261538432199998,14.713461564099999,15.684615392000000,15.775000003700001,13.026923051200001,14.663461483400001,11.623076934100000,11.513461553100001,9.578846197860001,8.930769241769999,10.398076901100000,10.999999945000001,9.136538468870000,10.123076952400000,9.730769175750000,12.542307652000000,8.890384619050000,78796952.238299995660782,34025.234823500002676,{6bde8d11-3e95-4b87-b867-60b44221352c}
62130,62131,-3.848412857,0.000118886,-3,4,Persistent Hot Spot,100.000000000000000,0,-1.399422857,234.134042415000010,8.738297888569999,19.840425450800002,12.322844337599999,3.044550167610000,11.431914897700000,19.840425450800002,13.782978747800000,16.978723241899999,14.434042585700000,15.314893580500000,15.465957479300000,12.793617086199999,14.406382946300001,11.431914897700000,11.146808502500001,9.465957377820001,8.800000028410000,10.044680859200000,10.755319169200000,8.934042545080001,9.961702083020000,9.559574512730000,12.278723432700000,8.738297888569999,78865778.941400006413460,34040.208492300000216,{bcccd162-71e8-4edf-8aed-d5433e4464e2}
62134,62135,-3.778441714,0.000157813,-3,4,Persistent Hot Spot,100.000000000000000,0,-1.609336286,233.794769690000010,8.729166676600000,19.489361783300001,12.304987878400000,3.087808351400000,11.342553199599999,19.489361783300001,14.672340433600001,17.259574545200000,14.236170180300000,14.957446788200000,15.893616980699999,12.791489337400000,14.512765965600000,11.342553199599999,10.955319100200001,9.410416692500000,8.729166676600000,9.864583353200000,10.939583381000000,8.837500005960001,9.681249966219999,9.514583369100000,11.868749996000000,8.838297935240000,78865779.175799995660782,34033.563012200000230,{c04f2122-22e4-4b23-b680-dc2ec41cce3d}
62135,62136,-3.918384,8.91446E-05,-3,4,Persistent Hot Spot,100.000000000000000,0,-1.399422857,238.278846181000006,9.023076946920000,19.298076923099998,12.540991904300000,3.014215311320000,11.767307685000000,19.298076923099998,14.982692296700000,17.348076930400001,14.248076934100000,15.196153824100000,16.323076834999998,13.015384582399999,14.740384633700000,11.767307685000000,11.244230728900000,9.646153945189999,9.038461483440001,10.132692373699999,11.128846186900001,9.261538487210000,10.042307652000000,9.651923124610001,12.190384608000000,9.023076946920000,78796952.003900006413460,34015.292142899997998,{250f758b-e283-4736-82ab-c7ca4273c488}
62136,62137,-3.848412857,0.000118886,-3,5,Diminishing Hot Spot,100.000000000000000,0,-1.679307429,229.963829871999991,8.642553187430000,18.817021227900000,12.103359467000001,3.045885640770000,11.297872320100000,18.817021227900000,14.674468141900000,17.031914934200000,13.934042626200000,14.736170241200000,16.063829766900000,12.563829746700000,14.253191501500000,11.297872320100000,10.859574439699999,9.125531947360001,8.642553187430000,9.659574508670000,10.617021296900001,8.817021268480000,9.497872291729999,9.208510682940000,11.519148928100000,8.644680814539999,78865780.101600006222725,34030.249152999997023,{009e2792-e6e3-4b8f-bd59-2affaeb4ad91}
